id,customer_id,order_date,product,pack_size,channel,segment,subscription
O04332,C3383,2026-07-06,bar,12-bar box,d2c,gym_regular,yes
O04333,C3419,2026-07-06,bar,12-bar box,marketplace,gym_regular,no
O04334,C3505,2026-07-06,bar,12-bar box,marketplace,vegetarian,no
O04335,C3594,2026-07-06,bar,12-bar box,d2c,endurance,no
O04336,C3595,2026-07-06,bar,12-bar box,marketplace,weight_loss,no
O04337,C3626,2026-07-06,bar,12-bar box,marketplace,vegetarian,no
O04338,C3631,2026-07-06,bar,12-bar box,d2c,gym_regular,no
O04339,C3767,2026-07-06,bar,12-bar box,marketplace,gym_regular,no
O04340,C0019,2026-07-07,bar,12-bar box,d2c,vegetarian,no
O04341,C0039,2026-07-07,bar,12-bar box,marketplace,weight_loss,no
O04342,C0089,2026-07-07,bar,12-bar box,d2c,weight_loss,no
O04343,C0183,2026-07-07,bar,12-bar box,marketplace,gym_regular,no
O04344,C0429,2026-07-07,bar,12-bar box,d2c,gym_regular,no
O04345,C0507,2026-07-07,bar,12-bar box,marketplace,gym_regular,no
O04346,C0577,2026-07-07,bar,12-bar box,d2c,vegetarian,no
O04347,C0589,2026-07-07,bar,12-bar box,marketplace,gym_regular,no
O04348,C0594,2026-07-07,bar,12-bar box,d2c,endurance,yes
O04349,C0598,2026-07-07,bar,12-bar box,d2c,weight_loss,yes
O04350,C0684,2026-07-07,bar,12-bar box,marketplace,weight_loss,no
O04351,C0752,2026-07-07,bar,12-bar box,marketplace,endurance,no
O04352,C0836,2026-07-07,bar,12-bar box,d2c,weight_loss,yes
O04353,C1007,2026-07-07,bar,12-bar box,marketplace,vegetarian,no
O04354,C1017,2026-07-07,bar,12-bar box,marketplace,beginner,no
O04355,C1088,2026-07-07,bar,12-bar box,d2c,vegetarian,yes
O04356,C1113,2026-07-07,bar,12-bar box,d2c,vegetarian,yes
O04357,C1155,2026-07-07,bar,12-bar box,d2c,gym_regular,yes
O04358,C1183,2026-07-07,bar,12-bar box,d2c,beginner,yes
O04359,C1270,2026-07-07,bar,12-bar box,marketplace,endurance,no
O04360,C1648,2026-07-07,bar,12-bar box,d2c,gym_regular,no
O04361,C1668,2026-07-07,bar,12-bar box,d2c,gym_regular,no
O04362,C1678,2026-07-07,bar,12-bar box,d2c,gym_regular,yes
O04363,C1680,2026-07-07,bar,12-bar box,d2c,gym_regular,yes
O04364,C1819,2026-07-07,bar,12-bar box,marketplace,weight_loss,no
O04365,C1991,2026-07-07,bar,12-bar box,d2c,weight_loss,no
O04366,C2004,2026-07-07,bar,12-bar box,marketplace,gym_regular,no
O04367,C2256,2026-07-07,bar,12-bar box,d2c,gym_regular,no
O04368,C2271,2026-07-07,bar,12-bar box,d2c,beginner,no
O04369,C2330,2026-07-07,bar,12-bar box,d2c,vegetarian,no
O04370,C2603,2026-07-07,bar,12-bar box,d2c,beginner,no
O04371,C2739,2026-07-07,bar,12-bar box,d2c,vegetarian,no
O04372,C2962,2026-07-07,bar,12-bar box,d2c,gym_regular,yes
O04373,C3189,2026-07-07,bar,12-bar box,d2c,gym_regular,yes
O04374,C3215,2026-07-07,bar,12-bar box,marketplace,vegetarian,no
O04375,C3255,2026-07-07,bar,12-bar box,marketplace,endurance,no
O04376,C3371,2026-07-07,bar,12-bar box,d2c,gym_regular,yes
O04377,C3602,2026-07-07,bar,12-bar box,d2c,weight_loss,no
O04378,C3802,2026-07-07,bar,12-bar box,marketplace,beginner,no
O04379,C3919,2026-07-07,bar,12-bar box,d2c,beginner,yes
O04380,C3988,2026-07-07,bar,12-bar box,marketplace,gym_regular,no
O04381,C0091,2026-07-08,bar,12-bar box,d2c,gym_regular,no
O04382,C0145,2026-07-08,bar,12-bar box,marketplace,gym_regular,no
O04383,C0155,2026-07-08,bar,12-bar box,marketplace,vegetarian,no
O04384,C0392,2026-07-08,bar,12-bar box,d2c,gym_regular,no
O04385,C0481,2026-07-08,bar,12-bar box,marketplace,gym_regular,no
O04386,C0528,2026-07-08,bar,12-bar box,marketplace,endurance,no
O04387,C0560,2026-07-08,bar,12-bar box,d2c,vegetarian,yes
O04388,C0775,2026-07-08,bar,12-bar box,d2c,gym_regular,yes
O04389,C0853,2026-07-08,bar,12-bar box,marketplace,gym_regular,no
O04390,C0959,2026-07-08,bar,12-bar box,d2c,beginner,yes
O04391,C1205,2026-07-08,bar,12-bar box,d2c,vegetarian,no
O04392,C1245,2026-07-08,bar,12-bar box,d2c,weight_loss,yes
O04393,C1252,2026-07-08,bar,12-bar box,marketplace,gym_regular,no
O04394,C1355,2026-07-08,bar,12-bar box,marketplace,gym_regular,no
O04395,C1385,2026-07-08,bar,12-bar box,marketplace,vegetarian,no
O04396,C1425,2026-07-08,bar,12-bar box,d2c,gym_regular,yes
O04397,C1731,2026-07-08,bar,12-bar box,d2c,gym_regular,yes
O04398,C1756,2026-07-08,bar,12-bar box,d2c,vegetarian,yes
O04399,C1861,2026-07-08,bar,12-bar box,d2c,vegetarian,no
O04400,C2109,2026-07-08,bar,12-bar box,d2c,beginner,yes
O04401,C2155,2026-07-08,bar,12-bar box,d2c,beginner,yes
O04402,C2369,2026-07-08,bar,12-bar box,marketplace,weight_loss,no
O04403,C2472,2026-07-08,bar,12-bar box,marketplace,gym_regular,no
O04404,C2630,2026-07-08,bar,12-bar box,marketplace,weight_loss,no
O04405,C2631,2026-07-08,bar,12-bar box,marketplace,weight_loss,no
O04406,C2945,2026-07-08,bar,12-bar box,d2c,vegetarian,no
O04407,C3087,2026-07-08,bar,12-bar box,marketplace,gym_regular,no
O04408,C3100,2026-07-08,bar,12-bar box,d2c,gym_regular,no
O04409,C3129,2026-07-08,bar,12-bar box,marketplace,weight_loss,no
O04410,C3303,2026-07-08,bar,12-bar box,marketplace,gym_regular,no
O04411,C3421,2026-07-08,bar,12-bar box,d2c,beginner,yes
O04412,C3436,2026-07-08,bar,12-bar box,d2c,beginner,no
O04413,C3460,2026-07-08,bar,12-bar box,marketplace,weight_loss,no
O04414,C3516,2026-07-08,bar,12-bar box,d2c,gym_regular,no
O04415,C3519,2026-07-08,bar,12-bar box,marketplace,vegetarian,no
O04416,C3554,2026-07-08,bar,12-bar box,marketplace,weight_loss,no
O04417,C3583,2026-07-08,bar,12-bar box,d2c,weight_loss,no
O04418,C3596,2026-07-08,bar,12-bar box,d2c,vegetarian,no
O04419,C3740,2026-07-08,bar,12-bar box,d2c,beginner,no
O04420,C3849,2026-07-08,bar,12-bar box,d2c,gym_regular,yes
O04421,C3961,2026-07-08,bar,12-bar box,marketplace,gym_regular,no
O04422,C0030,2026-07-09,bar,12-bar box,d2c,weight_loss,yes
O04423,C0202,2026-07-09,bar,12-bar box,d2c,gym_regular,yes
O04424,C0307,2026-07-09,bar,12-bar box,marketplace,vegetarian,no
O04425,C0366,2026-07-09,bar,12-bar box,marketplace,beginner,no
O04426,C0397,2026-07-09,bar,12-bar box,marketplace,endurance,no
O04427,C0416,2026-07-09,bar,12-bar box,d2c,weight_loss,yes
O04428,C0499,2026-07-09,bar,12-bar box,marketplace,beginner,no
O04429,C0617,2026-07-09,bar,12-bar box,d2c,gym_regular,yes
O04430,C0628,2026-07-09,bar,12-bar box,marketplace,beginner,no
O04431,C0749,2026-07-09,bar,12-bar box,d2c,vegetarian,no
O04432,C0758,2026-07-09,bar,12-bar box,d2c,endurance,no
O04433,C0799,2026-07-09,bar,12-bar box,d2c,gym_regular,yes
O04434,C0808,2026-07-09,bar,12-bar box,marketplace,vegetarian,no
O04435,C0914,2026-07-09,bar,12-bar box,d2c,weight_loss,no
O04436,C0928,2026-07-09,bar,12-bar box,marketplace,vegetarian,no
O04437,C0979,2026-07-09,bar,12-bar box,d2c,gym_regular,no
O04438,C1279,2026-07-09,bar,12-bar box,d2c,vegetarian,no
O04439,C1362,2026-07-09,bar,12-bar box,d2c,vegetarian,no
O04440,C1502,2026-07-09,bar,12-bar box,marketplace,gym_regular,no
O04441,C1527,2026-07-09,bar,12-bar box,marketplace,endurance,no
O04442,C1624,2026-07-09,bar,12-bar box,d2c,gym_regular,no
O04443,C1628,2026-07-09,bar,12-bar box,marketplace,gym_regular,no
O04444,C1895,2026-07-09,bar,12-bar box,marketplace,gym_regular,no
O04445,C2049,2026-07-09,bar,12-bar box,d2c,weight_loss,yes
O04446,C2167,2026-07-09,bar,12-bar box,d2c,beginner,no
O04447,C2394,2026-07-09,bar,12-bar box,marketplace,gym_regular,no
O04448,C2488,2026-07-09,bar,12-bar box,marketplace,beginner,no
O04449,C2637,2026-07-09,bar,12-bar box,d2c,gym_regular,no
O04450,C2758,2026-07-09,bar,12-bar box,marketplace,vegetarian,no
O04451,C3084,2026-07-09,bar,12-bar box,marketplace,gym_regular,no
O04452,C3110,2026-07-09,bar,12-bar box,d2c,gym_regular,yes
O04453,C3145,2026-07-09,bar,12-bar box,marketplace,weight_loss,no
O04454,C3497,2026-07-09,bar,12-bar box,d2c,endurance,yes
O04455,C3653,2026-07-09,bar,12-bar box,marketplace,vegetarian,no
O04456,C3819,2026-07-09,bar,12-bar box,d2c,weight_loss,yes
O04457,C3962,2026-07-09,bar,12-bar box,marketplace,beginner,no
O04458,C0140,2026-07-10,bar,12-bar box,d2c,endurance,yes
O04459,C0144,2026-07-10,bar,12-bar box,d2c,weight_loss,yes
O04460,C0326,2026-07-10,bar,12-bar box,d2c,gym_regular,no
O04461,C0496,2026-07-10,bar,12-bar box,d2c,gym_regular,no
O04462,C0522,2026-07-10,bar,12-bar box,marketplace,beginner,no
O04463,C0537,2026-07-10,bar,12-bar box,d2c,gym_regular,no
O04464,C0573,2026-07-10,bar,12-bar box,d2c,endurance,no
O04465,C0614,2026-07-10,bar,12-bar box,d2c,vegetarian,yes
O04466,C0623,2026-07-10,bar,12-bar box,marketplace,gym_regular,no
O04467,C0665,2026-07-10,bar,12-bar box,marketplace,beginner,no
O04468,C0730,2026-07-10,bar,12-bar box,d2c,gym_regular,yes
O04469,C0772,2026-07-10,bar,12-bar box,marketplace,gym_regular,no
O04470,C0855,2026-07-10,bar,12-bar box,d2c,weight_loss,yes
O04471,C0936,2026-07-10,bar,12-bar box,marketplace,gym_regular,no
O04472,C1154,2026-07-10,bar,12-bar box,d2c,endurance,yes
O04473,C1264,2026-07-10,bar,12-bar box,marketplace,gym_regular,no
O04474,C1386,2026-07-10,bar,12-bar box,marketplace,gym_regular,no
O04475,C1535,2026-07-10,bar,12-bar box,d2c,gym_regular,yes
O04476,C1568,2026-07-10,bar,12-bar box,d2c,vegetarian,no
O04477,C1604,2026-07-10,bar,12-bar box,d2c,beginner,no
O04478,C1805,2026-07-10,bar,12-bar box,d2c,gym_regular,yes
O04479,C1958,2026-07-10,bar,12-bar box,marketplace,beginner,no
O04480,C2089,2026-07-10,bar,12-bar box,d2c,weight_loss,yes
O04481,C2361,2026-07-10,bar,12-bar box,d2c,vegetarian,yes
O04482,C2386,2026-07-10,bar,12-bar box,marketplace,beginner,no
O04483,C2458,2026-07-10,bar,12-bar box,d2c,endurance,no
O04484,C2481,2026-07-10,bar,12-bar box,d2c,vegetarian,no
O04485,C2525,2026-07-10,bar,12-bar box,marketplace,weight_loss,no
O04486,C2695,2026-07-10,bar,12-bar box,d2c,weight_loss,yes
O04487,C2712,2026-07-10,bar,12-bar box,marketplace,beginner,no
O04488,C2801,2026-07-10,bar,12-bar box,d2c,gym_regular,no
O04489,C2895,2026-07-10,bar,12-bar box,marketplace,endurance,no
O04490,C2998,2026-07-10,bar,12-bar box,marketplace,vegetarian,no
O04491,C3249,2026-07-10,bar,12-bar box,marketplace,gym_regular,no
O04492,C3396,2026-07-10,bar,12-bar box,marketplace,weight_loss,no
O04493,C3524,2026-07-10,bar,12-bar box,d2c,endurance,no
O04494,C3559,2026-07-10,bar,12-bar box,d2c,gym_regular,no
O04495,C3674,2026-07-10,bar,12-bar box,marketplace,endurance,no
O04496,C3948,2026-07-10,bar,12-bar box,d2c,weight_loss,no
O04497,C0016,2026-07-11,bar,12-bar box,d2c,vegetarian,yes
O04498,C0083,2026-07-11,bar,12-bar box,d2c,beginner,no
O04499,C0111,2026-07-11,bar,12-bar box,marketplace,endurance,no
O04500,C0826,2026-07-11,bar,12-bar box,marketplace,gym_regular,no
O04501,C0830,2026-07-11,bar,12-bar box,d2c,endurance,no
O04502,C0989,2026-07-11,bar,12-bar box,d2c,gym_regular,yes
O04503,C1207,2026-07-11,bar,12-bar box,d2c,gym_regular,no
O04504,C1398,2026-07-11,bar,12-bar box,marketplace,gym_regular,no
O04505,C1419,2026-07-11,bar,12-bar box,d2c,weight_loss,no
O04506,C1536,2026-07-11,bar,12-bar box,marketplace,endurance,no
O04507,C1822,2026-07-11,bar,12-bar box,d2c,beginner,no
O04508,C2005,2026-07-11,bar,12-bar box,d2c,weight_loss,yes
O04509,C2065,2026-07-11,bar,12-bar box,d2c,gym_regular,yes
O04510,C2071,2026-07-11,bar,12-bar box,d2c,vegetarian,yes
O04511,C2088,2026-07-11,bar,12-bar box,marketplace,weight_loss,no
O04512,C2228,2026-07-11,bar,12-bar box,marketplace,endurance,no
O04513,C2370,2026-07-11,bar,12-bar box,d2c,gym_regular,yes
O04514,C2372,2026-07-11,bar,12-bar box,d2c,gym_regular,no
O04515,C2459,2026-07-11,bar,12-bar box,d2c,gym_regular,no
O04516,C2713,2026-07-11,bar,12-bar box,d2c,gym_regular,no
O04517,C2877,2026-07-11,bar,12-bar box,d2c,beginner,yes
O04518,C2952,2026-07-11,bar,12-bar box,marketplace,beginner,no
O04519,C3362,2026-07-11,bar,12-bar box,marketplace,weight_loss,no
O04520,C3521,2026-07-11,bar,12-bar box,d2c,endurance,no
O04521,C3590,2026-07-11,bar,12-bar box,d2c,weight_loss,yes
O04522,C3604,2026-07-11,bar,12-bar box,d2c,gym_regular,yes
O04523,C3688,2026-07-11,bar,12-bar box,d2c,weight_loss,yes
O04524,C3912,2026-07-11,bar,12-bar box,marketplace,gym_regular,no
O04525,C3958,2026-07-11,bar,12-bar box,marketplace,weight_loss,no
O04526,C4000,2026-07-11,bar,12-bar box,d2c,beginner,no
O04527,C0279,2026-07-12,bar,12-bar box,marketplace,gym_regular,no
O04528,C0300,2026-07-12,bar,12-bar box,marketplace,weight_loss,no
O04529,C0401,2026-07-12,bar,12-bar box,marketplace,vegetarian,no
O04530,C0539,2026-07-12,bar,12-bar box,d2c,weight_loss,no
O04531,C0712,2026-07-12,bar,12-bar box,marketplace,beginner,no
O04532,C0747,2026-07-12,bar,12-bar box,d2c,weight_loss,no
O04533,C0940,2026-07-12,bar,12-bar box,marketplace,endurance,no
O04534,C1056,2026-07-12,bar,12-bar box,d2c,vegetarian,no
O04535,C1106,2026-07-12,bar,12-bar box,d2c,weight_loss,yes
O04536,C1489,2026-07-12,bar,12-bar box,d2c,vegetarian,no
O04537,C1577,2026-07-12,bar,12-bar box,marketplace,beginner,no
O04538,C1593,2026-07-12,bar,12-bar box,marketplace,gym_regular,no
O04539,C1706,2026-07-12,bar,12-bar box,d2c,beginner,no
O04540,C1812,2026-07-12,bar,12-bar box,d2c,vegetarian,no
O04541,C1857,2026-07-12,bar,12-bar box,marketplace,gym_regular,no
O04542,C1862,2026-07-12,bar,12-bar box,d2c,vegetarian,yes
O04543,C1902,2026-07-12,bar,12-bar box,d2c,vegetarian,no
O04544,C2028,2026-07-12,bar,12-bar box,marketplace,vegetarian,no
O04545,C2038,2026-07-12,bar,12-bar box,marketplace,beginner,no
O04546,C2042,2026-07-12,bar,12-bar box,d2c,gym_regular,no
O04547,C2079,2026-07-12,bar,12-bar box,marketplace,gym_regular,no
O04548,C2816,2026-07-12,bar,12-bar box,d2c,weight_loss,no
O04549,C3257,2026-07-12,bar,12-bar box,marketplace,vegetarian,no
O04550,C3287,2026-07-12,bar,12-bar box,d2c,beginner,yes
O04551,C3305,2026-07-12,bar,12-bar box,d2c,gym_regular,no
O04552,C3321,2026-07-12,bar,12-bar box,d2c,weight_loss,yes
O04553,C3537,2026-07-12,bar,12-bar box,d2c,vegetarian,no
O04554,C3587,2026-07-12,bar,12-bar box,d2c,gym_regular,yes
O04555,C3645,2026-07-12,bar,12-bar box,d2c,beginner,no
O04556,C3973,2026-07-12,bar,12-bar box,marketplace,weight_loss,no
O04557,C3976,2026-07-12,bar,12-bar box,marketplace,beginner,no
O04558,C3990,2026-07-12,bar,12-bar box,marketplace,beginner,no
O04559,C0021,2026-07-13,bar,12-bar box,d2c,endurance,yes
O04560,C0041,2026-07-13,bar,12-bar box,d2c,vegetarian,yes
O04561,C0184,2026-07-13,bar,12-bar box,marketplace,beginner,no
O04562,C0198,2026-07-13,bar,12-bar box,d2c,beginner,no
O04563,C0500,2026-07-13,bar,12-bar box,marketplace,weight_loss,no
O04564,C0586,2026-07-13,bar,12-bar box,marketplace,weight_loss,no
O04565,C0993,2026-07-13,bar,12-bar box,d2c,vegetarian,yes
O04566,C1078,2026-07-13,bar,12-bar box,marketplace,beginner,no
O04567,C1292,2026-07-13,bar,12-bar box,marketplace,gym_regular,no
O04568,C1347,2026-07-13,bar,12-bar box,d2c,gym_regular,yes
O04569,C1348,2026-07-13,bar,12-bar box,marketplace,endurance,no
O04570,C1377,2026-07-13,bar,12-bar box,d2c,beginner,yes
O04571,C1478,2026-07-13,bar,12-bar box,marketplace,weight_loss,no
O04572,C1611,2026-07-13,bar,12-bar box,marketplace,vegetarian,no
O04573,C1620,2026-07-13,bar,12-bar box,d2c,gym_regular,yes
O04574,C1682,2026-07-13,bar,12-bar box,d2c,gym_regular,no
O04575,C1703,2026-07-13,bar,12-bar box,marketplace,beginner,no
O04576,C1795,2026-07-13,bar,12-bar box,d2c,weight_loss,no
O04577,C1866,2026-07-13,bar,12-bar box,d2c,endurance,no
O04578,C1982,2026-07-13,bar,12-bar box,d2c,beginner,no
O04579,C2135,2026-07-13,bar,12-bar box,d2c,vegetarian,yes
O04580,C2165,2026-07-13,bar,12-bar box,marketplace,beginner,no
O04581,C2219,2026-07-13,bar,12-bar box,d2c,beginner,yes
O04582,C2300,2026-07-13,bar,12-bar box,marketplace,endurance,no
O04583,C2320,2026-07-13,bar,12-bar box,d2c,weight_loss,yes
O04584,C2375,2026-07-13,bar,12-bar box,marketplace,gym_regular,no
O04585,C2381,2026-07-13,bar,12-bar box,marketplace,vegetarian,no
O04586,C2450,2026-07-13,bar,12-bar box,marketplace,gym_regular,no
O04587,C2671,2026-07-13,bar,12-bar box,marketplace,weight_loss,no
O04588,C3080,2026-07-13,bar,12-bar box,d2c,gym_regular,yes
O04589,C3091,2026-07-13,bar,12-bar box,marketplace,weight_loss,no
O04590,C3558,2026-07-13,bar,12-bar box,d2c,endurance,no
O04591,C3890,2026-07-13,bar,12-bar box,marketplace,gym_regular,no
O04592,C0020,2026-07-14,bar,12-bar box,d2c,gym_regular,yes
O04593,C0066,2026-07-14,bar,12-bar box,marketplace,gym_regular,no
O04594,C0390,2026-07-14,bar,12-bar box,marketplace,endurance,no
O04595,C0414,2026-07-14,bar,12-bar box,marketplace,gym_regular,no
O04596,C0793,2026-07-14,bar,12-bar box,marketplace,gym_regular,no
O04597,C0794,2026-07-14,bar,12-bar box,d2c,gym_regular,yes
O04598,C1005,2026-07-14,bar,12-bar box,d2c,weight_loss,yes
O04599,C1069,2026-07-14,bar,12-bar box,d2c,gym_regular,yes
O04600,C1137,2026-07-14,bar,12-bar box,d2c,gym_regular,no
O04601,C1156,2026-07-14,bar,12-bar box,d2c,vegetarian,yes
O04602,C1305,2026-07-14,bar,12-bar box,d2c,vegetarian,yes
O04603,C1420,2026-07-14,bar,12-bar box,marketplace,gym_regular,no
O04604,C1430,2026-07-14,bar,12-bar box,d2c,weight_loss,yes
O04605,C1437,2026-07-14,bar,12-bar box,d2c,weight_loss,yes
O04606,C1630,2026-07-14,bar,12-bar box,d2c,endurance,yes
O04607,C1735,2026-07-14,bar,12-bar box,d2c,vegetarian,no
O04608,C1785,2026-07-14,bar,12-bar box,marketplace,beginner,no
O04609,C1845,2026-07-14,bar,12-bar box,d2c,weight_loss,yes
O04610,C2214,2026-07-14,bar,12-bar box,d2c,gym_regular,yes
O04611,C2422,2026-07-14,bar,12-bar box,marketplace,gym_regular,no
O04612,C2707,2026-07-14,bar,12-bar box,d2c,gym_regular,no
O04613,C2730,2026-07-14,bar,12-bar box,marketplace,gym_regular,no
O04614,C2736,2026-07-14,bar,12-bar box,marketplace,beginner,no
O04615,C2738,2026-07-14,bar,12-bar box,d2c,gym_regular,no
O04616,C2831,2026-07-14,bar,12-bar box,marketplace,endurance,no
O04617,C2888,2026-07-14,bar,12-bar box,d2c,beginner,yes
O04618,C2918,2026-07-14,bar,12-bar box,marketplace,gym_regular,no
O04619,C2936,2026-07-14,bar,12-bar box,d2c,endurance,yes
O04620,C3059,2026-07-14,bar,12-bar box,marketplace,vegetarian,no
O04621,C3142,2026-07-14,bar,12-bar box,d2c,gym_regular,no
O04622,C3209,2026-07-14,bar,12-bar box,d2c,gym_regular,yes
O04623,C3280,2026-07-14,bar,12-bar box,d2c,gym_regular,yes
O04624,C3335,2026-07-14,bar,12-bar box,d2c,vegetarian,yes
O04625,C3336,2026-07-14,bar,12-bar box,d2c,gym_regular,yes
O04626,C3337,2026-07-14,bar,12-bar box,d2c,gym_regular,yes
O04627,C3440,2026-07-14,bar,12-bar box,d2c,beginner,no
O04628,C3637,2026-07-14,bar,12-bar box,d2c,gym_regular,yes
O04629,C3666,2026-07-14,bar,12-bar box,marketplace,endurance,no
O04630,C3781,2026-07-14,bar,12-bar box,d2c,vegetarian,yes
O04631,C3824,2026-07-14,bar,12-bar box,d2c,endurance,yes
O04632,C3826,2026-07-14,bar,12-bar box,d2c,weight_loss,yes
O04633,C3837,2026-07-14,bar,12-bar box,d2c,vegetarian,yes
O04634,C3937,2026-07-14,bar,12-bar box,d2c,weight_loss,yes
O04635,C0114,2026-07-15,bar,12-bar box,d2c,endurance,no
O04636,C0209,2026-07-15,bar,12-bar box,d2c,endurance,yes
O04637,C0299,2026-07-15,bar,12-bar box,d2c,weight_loss,no
O04638,C0370,2026-07-15,bar,12-bar box,d2c,gym_regular,yes
O04639,C0435,2026-07-15,bar,12-bar box,marketplace,gym_regular,no
O04640,C0556,2026-07-15,bar,12-bar box,marketplace,weight_loss,no
O04641,C0680,2026-07-15,bar,12-bar box,marketplace,vegetarian,no
O04642,C0965,2026-07-15,bar,12-bar box,d2c,endurance,yes
O04643,C0969,2026-07-15,bar,12-bar box,marketplace,weight_loss,no
O04644,C1111,2026-07-15,bar,12-bar box,d2c,beginner,no
O04645,C1148,2026-07-15,bar,12-bar box,marketplace,vegetarian,no
O04646,C1186,2026-07-15,bar,12-bar box,d2c,endurance,no
O04647,C1458,2026-07-15,bar,12-bar box,marketplace,gym_regular,no
O04648,C1623,2026-07-15,bar,12-bar box,marketplace,endurance,no
O04649,C1641,2026-07-15,bar,12-bar box,d2c,gym_regular,yes
O04650,C1790,2026-07-15,bar,12-bar box,marketplace,weight_loss,no
O04651,C1794,2026-07-15,bar,12-bar box,d2c,gym_regular,yes
O04652,C1910,2026-07-15,bar,12-bar box,marketplace,weight_loss,no
O04653,C2194,2026-07-15,bar,12-bar box,marketplace,vegetarian,no
O04654,C2371,2026-07-15,bar,12-bar box,d2c,gym_regular,no
O04655,C2798,2026-07-15,bar,12-bar box,marketplace,beginner,no
O04656,C2963,2026-07-15,bar,12-bar box,d2c,gym_regular,no
O04657,C2964,2026-07-15,bar,12-bar box,marketplace,weight_loss,no
O04658,C2969,2026-07-15,bar,12-bar box,marketplace,gym_regular,no
O04659,C3001,2026-07-15,bar,12-bar box,d2c,weight_loss,no
O04660,C3268,2026-07-15,bar,12-bar box,d2c,gym_regular,yes
O04661,C3705,2026-07-15,bar,12-bar box,d2c,gym_regular,yes
O04662,C3742,2026-07-15,bar,12-bar box,marketplace,gym_regular,no
O04663,C3813,2026-07-15,bar,12-bar box,d2c,endurance,yes
O04664,C3896,2026-07-15,bar,12-bar box,marketplace,vegetarian,no
O04665,C3910,2026-07-15,bar,12-bar box,d2c,beginner,yes
O04666,C3934,2026-07-15,bar,12-bar box,marketplace,weight_loss,no
O04667,C0110,2026-07-16,bar,12-bar box,d2c,gym_regular,yes
O04668,C0797,2026-07-16,bar,12-bar box,marketplace,gym_regular,no
O04669,C1058,2026-07-16,bar,12-bar box,d2c,weight_loss,no
O04670,C1140,2026-07-16,bar,12-bar box,d2c,gym_regular,yes
O04671,C1168,2026-07-16,bar,12-bar box,d2c,vegetarian,no
O04672,C1294,2026-07-16,bar,12-bar box,d2c,endurance,yes
O04673,C1319,2026-07-16,bar,12-bar box,d2c,vegetarian,yes
